Person Code,Unit Instance Code,Calocc Code,Surname,Forename,Long Description,Register Event ID,Object ID,Register Event Slot ID,Planned Start Date,Planned End Date,is Positive,Postive Marks,Negative Marks,Usage Code
309,1437,2023,Sokolov,Tatiana,Cybersecurity,223,646,842,2023-05-25,2024-10-12,Y,1,1,O
491,1437,2023,Okafor,George,Cybersecurity,223,812,842,2023-05-25,2024-10-12,Y,1,1,O
448,1437,2023,Dubois,Ursula,Cybersecurity,223,370,842,2023-05-25,2024-10-12,Y,1,1,O
40,1437,2023,Choi,Elena,Cybersecurity,223,338,842,2023-05-25,2024-10-12,Y,1,1,O
20,1437,2025,Zhou,Natalia,Cybersecurity,223,678,692,2025-03-27,2023-01-11,Y,1,1,O
289,1437,2025,Jones,Maria,Cybersecurity,223,906,692,2025-03-27,2023-01-11,Y,1,1,O
491,1437,2025,Okafor,George,Cybersecurity,223,812,692,2025-03-27,2023-01-11,Y,1,1,O
256,1437,2025,Taylor,Jean,Cybersecurity,223,68,692,2025-03-27,2023-01-11,Y,1,1,O
40,1437,2025,Choi,Elena,Cybersecurity,223,338,692,2025-03-27,2023-01-11,N,0,0,A
227,1437,2025,Okafor,Khadija,Cybersecurity,223,462,498,2025-08-12,2023-11-10,N,0,0,A
194,1437,2025,Smirnov,Farid,Cybersecurity,223,146,498,2025-08-12,2023-11-10,Y,1,1,O
183,1920,2023,Smith,Khadija,English Literature,678,70,95,2023-08-12,2023-10-07,Y,1,1,O
227,1920,2024,Okafor,Khadija,English Literature,678,462,330,2024-05-04,2024-06-19,Y,1,1,O
289,1920,2024,Jones,Maria,English Literature,678,906,330,2024-05-04,2024-06-19,Y,1,1,O
491,1920,2024,Okafor,George,English Literature,678,812,330,2024-05-04,2024-06-19,Y,1,1,O
289,1920,2025,Jones,Maria,English Literature,678,906,511,2025-05-04,2024-08-21,Y,1,1,O
40,1920,2025,Choi,Elena,English Literature,678,338,511,2025-05-04,2024-08-21,Y,1,1,O
256,1920,2025,Taylor,Jean,English Literature,678,68,439,2025-07-17,2024-02-11,Y,1,1,O
183,1437,2023,Smith,Khadija,Cybersecurity,678,70,95,2023-08-12,2023-10-07,Y,1,1,O
227,1437,2024,Okafor,Khadija,Cybersecurity,678,462,330,2024-05-04,2024-06-19,Y,1,1,O
289,1437,2024,Jones,Maria,Cybersecurity,678,906,330,2024-05-04,2024-06-19,Y,1,1,O
491,1437,2024,Okafor,George,Cybersecurity,678,812,330,2024-05-04,2024-06-19,Y,1,1,O
371,1437,2024,Fischer,Carol,Cybersecurity,678,691,330,2024-05-04,2024-06-19,N,0,0,A
289,1437,2025,Jones,Maria,Cybersecurity,678,906,511,2025-05-04,2024-08-21,Y,1,1,O
40,1437,2025,Choi,Elena,Cybersecurity,678,338,511,2025-05-04,2024-08-21,Y,1,1,O
256,1437,2025,Taylor,Jean,Cybersecurity,678,68,439,2025-07-17,2024-02-11,Y,1,1,O
448,1437,2024,Dubois,Ursula,Cybersecurity,37,370,197,2024-05-19,2025-06-21,Y,1,1,O
20,1437,2025,Zhou,Natalia,Cybersecurity,37,678,671,2025-04-24,2024-03-29,Y,1,1,O
20,1437,2025,Zhou,Natalia,Cybersecurity,37,678,542,2025-06-19,2024-07-19,Y,1,1,O
482,1437,2025,Lee,Pedro,Cybersecurity,37,821,542,2025-06-19,2024-07-19,Y,1,1,O
222,1920,2023,Xu,Nathalie,English Literature,205,232,988,2023-07-31,2024-07-03,Y,1,1,P
183,1920,2023,Smith,Khadija,English Literature,205,70,988,2023-07-31,2024-07-03,Y,1,1,P
441,1920,2023,Omar,Wei,English Literature,205,596,988,2023-07-31,2024-07-03,Y,1,1,P
284,1920,2023,Lewis,Richard,English Literature,205,578,988,2023-07-31,2024-07-03,Y,1,1,P
40,1920,2023,Choi,Elena,English Literature,205,338,988,2023-07-31,2024-07-03,Y,1,1,P
441,1920,2024,Omar,Wei,English Literature,205,596,239,2024-04-20,2025-04-13,Y,1,1,P
183,1920,2024,Smith,Khadija,English Literature,205,70,1072,2024-04-14,2023-02-15,Y,1,1,P
222,1437,2023,Xu,Nathalie,Cybersecurity,205,232,988,2023-07-31,2024-07-03,Y,1,1,P
183,1437,2023,Smith,Khadija,Cybersecurity,205,70,988,2023-07-31,2024-07-03,Y,1,1,P
371,1437,2023,Fischer,Carol,Cybersecurity,205,691,988,2023-07-31,2024-07-03,Y,1,1,P
441,1437,2023,Omar,Wei,Cybersecurity,205,596,988,2023-07-31,2024-07-03,Y,1,1,P
284,1437,2023,Lewis,Richard,Cybersecurity,205,578,988,2023-07-31,2024-07-03,Y,1,1,P
40,1437,2023,Choi,Elena,Cybersecurity,205,338,988,2023-07-31,2024-07-03,Y,1,1,P
441,1437,2024,Omar,Wei,Cybersecurity,205,596,239,2024-04-20,2025-04-13,Y,1,1,P
183,1437,2024,Smith,Khadija,Cybersecurity,205,70,1072,2024-04-14,2023-02-15,Y,1,1,P
314,137,2024,Esposito,Carmen,Arts & Crafts,338,272,787,2024-12-24,2024-11-01,Y,1,1,P
154,137,2024,Park,Donald,Arts & Crafts,338,557,787,2024-12-24,2024-11-01,Y,1,1,P
65,137,2023,Thomas,Dina,Arts & Crafts,338,197,549,2023-03-25,2025-01-27,Y,1,1,P
318,137,2023,Al-Khalil,Marie,Arts & Crafts,338,863,549,2023-03-25,2025-01-27,Y,1,1,P
435,137,2023,White,Linda,Arts & Crafts,338,286,549,2023-03-25,2025-01-27,Y,1,1,P
37,137,2023,Kim,Seung-ho,Arts & Crafts,338,199,549,2023-03-25,2025-01-27,Y,1,1,P
65,137,2024,Thomas,Dina,Arts & Crafts,338,197,1068,2024-09-15,2024-02-06,N,0,0,A
468,137,2024,Ben-Khalil,Nathalie,Arts & Crafts,338,881,856,2024-10-07,2025-07-03,Y,1,1,P
2,137,2024,Lee,Valeria,Arts & Crafts,338,179,856,2024-10-07,2025-07-03,Y,1,1,P
146,137,2024,Patel,Sergei,Arts & Crafts,338,518,856,2024-10-07,2025-07-03,Y,1,1,P
2,137,2023,Lee,Valeria,Arts & Crafts,338,179,734,2023-06-23,2025-08-08,Y,1,1,P
65,137,2025,Thomas,Dina,Arts & Crafts,338,197,219,2025-08-29,2023-12-05,~,0,1,Z
1,137,2025,Rodriguez,Ahmad,Arts & Crafts,338,682,219,2025-08-29,2023-12-05,N,0,0,A
314,137,2024,Esposito,Carmen,Arts & Crafts,251,272,409,2024-01-04,2023-06-09,Y,1,1,P
314,137,2023,Esposito,Carmen,Arts & Crafts,251,272,944,2023-01-27,2024-01-30,Y,1,1,P
468,137,2025,Ben-Khalil,Nathalie,Arts & Crafts,251,881,534,2025-05-27,2025-06-20,N,0,0,A
314,137,2025,Esposito,Carmen,Arts & Crafts,251,272,534,2025-05-27,2025-06-20,N,0,0,A
146,137,2025,Patel,Sergei,Arts & Crafts,251,518,534,2025-05-27,2025-06-20,N,0,0,A
318,137,2025,Al-Khalil,Marie,Arts & Crafts,251,863,654,2025-01-06,2024-06-14,N,0,0,A
314,137,2023,Esposito,Carmen,Arts & Crafts,251,272,427,2023-08-23,2024-01-29,Y,1,1,P
2,137,2023,Lee,Valeria,Arts & Crafts,251,179,427,2023-08-23,2024-01-29,Y,1,1,P
154,137,2023,Park,Donald,Arts & Crafts,251,557,427,2023-08-23,2024-01-29,Y,1,1,P
146,137,2023,Patel,Sergei,Arts & Crafts,251,518,427,2023-08-23,2024-01-29,Y,1,1,P
379,1306,2024,Gomez,Carlos,French,223,733,286,2024-03-19,2024-11-06,Y,1,1,O
84,1306,2024,Sanchez,Laura,French,223,553,286,2024-03-19,2024-11-06,Y,1,1,O
431,1306,2024,Wu,Tinashe,French,223,840,286,2024-03-19,2024-11-06,Y,1,1,O
114,1306,2024,Flores,Yang,French,223,685,286,2024-03-19,2024-11-06,Y,1,1,O
142,1306,2024,Nair,Sarah,French,223,226,286,2024-03-19,2024-11-06,Y,1,1,O
203,1306,2024,Verma,Joseph,French,223,886,286,2024-03-19,2024-11-06,Y,1,1,O
100,1306,2023,Lopez,Sarah,French,223,650,842,2023-05-25,2024-10-12,Y,1,1,O
368,1306,2023,Lee,Min-jun,French,223,205,842,2023-05-25,2024-10-12,Y,1,1,O
258,1306,2023,Martinez,Karen,French,223,869,842,2023-05-25,2024-10-12,Y,1,1,O
409,1306,2023,Takahashi,Raj,French,223,984,842,2023-05-25,2024-10-12,Y,1,1,O
358,1306,2025,Al-Rashid,Michelle,French,223,832,692,2025-03-27,2023-01-11,Y,1,1,O
221,1306,2025,Al-Mahmoud,Hassan,French,223,615,692,2025-03-27,2023-01-11,Y,1,1,O
379,1306,2025,Gomez,Carlos,French,223,733,498,2025-08-12,2023-11-10,Y,1,1,O
335,1306,2025,Anderson,Dong-hyun,French,223,929,498,2025-08-12,2023-11-10,Y,1,1,O
431,1306,2025,Wu,Tinashe,French,223,840,498,2025-08-12,2023-11-10,Y,1,1,O
345,1306,2025,Meyer,Joseph,French,223,848,498,2025-08-12,2023-11-10,N,0,0,A
267,1306,2025,Torres,Joseph,French,223,379,498,2025-08-12,2023-11-10,Y,1,1,O
10,1306,2025,Cho,Zainab,French,223,375,498,2025-08-12,2023-11-10,Y,1,1,O
114,1306,2025,Flores,Yang,French,223,685,498,2025-08-12,2023-11-10,N,0,0,A
69,1306,2025,Cho,James,French,223,716,498,2025-08-12,2023-11-10,Y,1,1,O
344,1306,2025,Sanchez,Diego,French,223,652,498,2025-08-12,2023-11-10,Y,1,1,O
12,1306,2025,Petit,Laura,French,223,409,498,2025-08-12,2023-11-10,Y,1,1,O
142,1306,2025,Nair,Sarah,French,223,226,498,2025-08-12,2023-11-10,Y,1,1,O
203,1306,2025,Verma,Joseph,French,223,886,498,2025-08-12,2023-11-10,Y,1,1,O
479,1306,2025,Diaz,Francesca,French,223,455,498,2025-08-12,2023-11-10,Y,1,1,O
100,1306,2023,Lopez,Sarah,French,223,650,564,2023-10-24,2024-06-29,Y,1,1,O
379,1306,2023,Gomez,Carlos,French,223,733,564,2023-10-24,2024-06-29,Y,1,1,O
431,1306,2023,Wu,Tinashe,French,223,840,564,2023-10-24,2024-06-29,Y,1,1,O
258,1306,2023,Martinez,Karen,French,223,869,564,2023-10-24,2024-06-29,Y,1,1,O
114,1306,2023,Flores,Yang,French,223,685,564,2023-10-24,2024-06-29,Y,1,1,O
20,1437,2023,Zhou,Natalia,Cybersecurity,223,678,564,2023-10-24,2024-06-29,Y,1,1,O
194,1437,2023,Smirnov,Farid,Cybersecurity,223,146,564,2023-10-24,2024-06-29,Y,1,1,O
289,1437,2023,Jones,Maria,Cybersecurity,223,906,564,2023-10-24,2024-06-29,Y,1,1,O
120,1762,2024,Smith,Elena,Nutrition,444,797,705,2024-06-16,2024-01-27,Y,1,1,P
350,1762,2023,Petrov,So-young,Nutrition,444,192,721,2023-05-17,2024-11-20,Y,1,1,P
435,1762,2024,White,Linda,Nutrition,164,286,18,2024-08-14,2023-01-26,Y,1,1,P
120,1762,2025,Smith,Elena,Nutrition,164,797,385,2025-03-16,2023-12-28,Y,1,1,P
120,1762,2024,Smith,Elena,Nutrition,164,797,309,2024-11-22,2023-02-19,~,0,1,Z
435,1762,2024,White,Linda,Nutrition,284,286,955,2024-10-10,2024-11-22,N,0,0,A
1,1622,2025,Rodriguez,Ahmad,Spanish,286,682,287,2025-03-09,2024-03-14,Y,1,1,P
65,1622,2025,Thomas,Dina,Spanish,286,197,287,2025-03-09,2024-03-14,Y,1,1,P
178,1622,2024,Alvarez,Samir,Spanish,286,445,859,2024-09-13,2023-12-01,N,0,0,A
336,1622,2024,Lopez,Francisco,Spanish,286,396,859,2024-09-13,2023-12-01,Y,1,1,P
480,1622,2024,Yoon,Tafadzwa,Spanish,286,913,859,2024-09-13,2023-12-01,Y,1,1,P
178,1622,2023,Alvarez,Samir,Spanish,286,445,453,2023-04-13,2025-08-05,N,0,0,A
490,1622,2023,Lebedev,Chiara,Spanish,286,258,453,2023-04-13,2025-08-05,Y,1,1,P
336,1622,2025,Lopez,Francisco,Spanish,286,396,426,2025-08-25,2025-05-17,N,0,0,A
350,1622,2025,Petrov,So-young,Spanish,286,192,426,2025-08-25,2025-05-17,Y,1,1,P
428,1622,2024,Al-Khalil,Ji-eun,Spanish,286,653,232,2024-02-29,2023-06-24,N,0,0,A
490,1622,2024,Lebedev,Chiara,Spanish,286,258,232,2024-02-29,2023-06-24,Y,1,1,P
336,1622,2024,Lopez,Francisco,Spanish,286,396,232,2024-02-29,2023-06-24,Y,1,1,P
350,1622,2024,Petrov,So-young,Spanish,286,192,232,2024-02-29,2023-06-24,Y,1,1,P
330,581,2023,Gupta,Michelle,Religious Studies,553,412,975,2023-03-25,2025-01-27,Y,1,1,P
465,581,2024,Okafor,Efua,Religious Studies,553,683,436,2024-11-10,2025-07-30,Y,1,1,P
465,581,2024,Okafor,Efua,Religious Studies,553,683,155,2024-04-26,2023-08-07,Y,1,1,P
377,581,2024,Lopez,Raj,Religious Studies,553,856,155,2024-04-26,2023-08-07,Y,1,1,P
117,484,2024,Martin,Raj,Chemistry,871,715,1007,2024-02-20,2025-06-10,Y,1,1,P
117,484,2025,Martin,Raj,Chemistry,871,715,295,2025-01-13,2023-04-24,Y,1,1,L
350,1705,2024,Petrov,So-young,Chemistry,871,192,1007,2024-02-20,2025-06-10,Y,1,1,P
428,1705,2024,Al-Khalil,Ji-eun,Chemistry,871,653,1007,2024-02-20,2025-06-10,Y,1,1,P
146,1705,2024,Patel,Sergei,Chemistry,871,518,628,2024-07-12,2023-09-27,Y,1,1,P
490,1705,2025,Lebedev,Chiara,Chemistry,871,258,295,2025-01-13,2023-04-24,N,0,0,A
37,1705,2024,Kim,Seung-ho,Chemistry,871,199,322,2024-10-31,2023-08-27,N,0,0,A
65,1705,2024,Thomas,Dina,Chemistry,871,197,548,2024-11-16,2024-01-02,Y,1,1,P
336,1705,2024,Lopez,Francisco,Chemistry,871,396,1047,2024-10-13,2025-08-21,N,0,0,A
37,1705,2024,Kim,Seung-ho,Chemistry,871,199,1095,2024-08-12,2024-01-25,N,0,0,A
120,1705,2024,Smith,Elena,Chemistry,871,797,1095,2024-08-12,2024-01-25,N,0,0,A
490,1705,2023,Lebedev,Chiara,Chemistry,871,258,1106,2023-03-08,2025-06-02,Y,1,1,L
217,1545,2024,Bianchi,Christopher,Medicine,355,687,1107,2024-02-13,2024-12-21,Y,1,1,O
259,1040,2024,Jimenez,Yuki,Medicine,142,444,880,2024-02-06,2025-06-28,Y,1,1,O
134,1040,2024,Al-Khalil,Yuki,Medicine,142,481,880,2024-02-06,2025-06-28,Y,1,1,O
69,1040,2024,Cho,James,Medicine,142,716,880,2024-02-06,2025-06-28,Y,1,1,O
17,1040,2024,Dubois,Ahmad,Medicine,142,398,880,2024-02-06,2025-06-28,Y,1,1,O
142,1040,2024,Nair,Sarah,Medicine,142,226,880,2024-02-06,2025-06-28,Y,1,1,O
344,1040,2023,Sanchez,Diego,Medicine,142,652,833,2023-07-26,2024-03-04,Y,1,1,O
321,1040,2023,Park,Nasser,Medicine,142,612,833,2023-07-26,2024-03-04,Y,1,1,O
286,1324,2024,Okonkwo,Farid,Geography,576,312,314,2024-02-13,2024-12-21,Y,1,1,O
240,1324,2024,Lebedev,Richard,Geography,576,89,314,2024-02-13,2024-12-21,Y,1,1,O
379,1324,2023,Gomez,Carlos,Geography,576,733,560,2023-02-13,2023-09-20,Y,1,1,O
286,1324,2023,Okonkwo,Farid,Geography,576,312,560,2023-02-13,2023-09-20,Y,1,1,O
179,1324,2023,Mohamed,Claire,Geography,576,143,560,2023-02-13,2023-09-20,Y,1,1,O
152,1324,2024,Gonzalez,Kenneth,Geography,576,508,298,2024-09-11,2023-10-13,Y,1,1,O
17,1324,2024,Dubois,Ahmad,Geography,576,398,298,2024-09-11,2023-10-13,Y,1,1,O
240,1324,2024,Lebedev,Richard,Geography,576,89,298,2024-09-11,2023-10-13,Y,1,1,O
119,1324,2024,Thomas,Rafael,Geography,576,614,797,2024-05-26,2025-08-01,Y,1,1,O
240,1324,2024,Lebedev,Richard,Geography,576,89,797,2024-05-26,2025-08-01,Y,1,1,O
479,1324,2024,Diaz,Francesca,Geography,576,455,797,2024-05-26,2025-08-01,Y,1,1,O
221,1324,2024,Al-Mahmoud,Hassan,Geography,576,615,394,2024-09-25,2023-08-13,Y,1,1,O
357,1324,2024,Wu,Michelle,Geography,576,363,394,2024-09-25,2023-08-13,Y,1,1,O
393,1324,2024,Taylor,Li,Geography,576,834,394,2024-09-25,2023-08-13,Y,1,1,O
119,1324,2024,Thomas,Rafael,Geography,576,614,394,2024-09-25,2023-08-13,Y,1,1,O
41,1324,2024,Robinson,Dmitri,Geography,576,279,394,2024-09-25,2023-08-13,Y,1,1,O
152,1324,2025,Gonzalez,Kenneth,Geography,576,508,929,2025-02-20,2023-12-13,Y,1,1,O
258,1324,2024,Martinez,Karen,Geography,576,869,138,2024-10-02,2024-09-14,Y,1,1,O
203,1324,2024,Verma,Joseph,Geography,576,886,165,2024-03-08,2025-01-12,N,0,0,A
379,1324,2024,Gomez,Carlos,Geography,576,733,165,2024-03-08,2025-01-12,N,0,0,A
479,1324,2024,Diaz,Francesca,Geography,576,455,165,2024-03-08,2025-01-12,N,0,0,A
209,1787,2023,Yoon,Sakura,Geography,576,546,560,2023-02-13,2023-09-20,Y,1,1,O
193,1787,2023,Sanchez,Wang,Geography,576,748,560,2023-02-13,2023-09-20,Y,1,1,O
129,1787,2024,Lewis,Ursula,Geography,576,37,298,2024-09-11,2023-10-13,Y,1,1,O
129,1787,2024,Lewis,Ursula,Geography,576,37,394,2024-09-25,2023-08-13,Y,1,1,O
24,1787,2024,Liu,Dieter,Geography,576,935,394,2024-09-25,2023-08-13,Y,1,1,O
310,1787,2024,Williams,Valentina,Geography,576,322,394,2024-09-25,2023-08-13,Y,1,1,O
193,1787,2024,Sanchez,Wang,Geography,576,748,138,2024-10-02,2024-09-14,Y,1,1,O
460,1787,2024,Jackson,Kofi,Geography,576,912,138,2024-10-02,2024-09-14,Y,1,1,O
460,1787,2024,Jackson,Kofi,Geography,576,912,352,2024-02-17,2023-04-13,Y,1,1,O
358,1324,2024,Al-Rashid,Michelle,Geography,209,832,297,2024-02-06,2025-06-28,Y,1,1,O
221,1324,2024,Al-Mahmoud,Hassan,Geography,209,615,297,2024-02-06,2025-06-28,Y,1,1,O
357,1324,2024,Wu,Michelle,Geography,209,363,297,2024-02-06,2025-06-28,Y,1,1,O
393,1324,2024,Taylor,Li,Geography,209,834,297,2024-02-06,2025-06-28,Y,1,1,O
286,1324,2023,Okonkwo,Farid,Geography,209,312,976,2023-09-23,2024-08-22,Y,1,1,O
179,1324,2023,Mohamed,Claire,Geography,209,143,976,2023-09-23,2024-08-22,Y,1,1,O
152,1324,2025,Gonzalez,Kenneth,Geography,209,508,290,2025-02-26,2024-05-30,Y,1,1,O
358,1324,2025,Al-Rashid,Michelle,Geography,209,832,290,2025-02-26,2024-05-30,Y,1,1,O
240,1324,2025,Lebedev,Richard,Geography,209,89,290,2025-02-26,2024-05-30,Y,1,1,O
357,1324,2025,Wu,Michelle,Geography,209,363,131,2025-07-14,2025-01-25,Y,1,1,O
393,1324,2025,Taylor,Li,Geography,209,834,131,2025-07-14,2025-01-25,Y,1,1,O
119,1324,2025,Thomas,Rafael,Geography,209,614,131,2025-07-14,2025-01-25,Y,1,1,O
41,1324,2025,Robinson,Dmitri,Geography,209,279,131,2025-07-14,2025-01-25,Y,1,1,O
379,1324,2024,Gomez,Carlos,Geography,209,733,948,2024-05-09,2023-08-25,Y,1,1,O
357,1324,2023,Wu,Michelle,Geography,209,363,416,2023-07-26,2024-03-04,Y,1,1,O
393,1324,2023,Taylor,Li,Geography,209,834,416,2023-07-26,2024-03-04,Y,1,1,O
258,1324,2025,Martinez,Karen,Geography,209,869,860,2025-04-19,2024-08-30,N,0,0,A
368,1324,2025,Lee,Min-jun,Geography,209,205,860,2025-04-19,2024-08-30,N,0,0,A
179,1324,2025,Mohamed,Claire,Geography,209,143,860,2025-04-19,2024-08-30,N,0,0,A
24,1787,2024,Liu,Dieter,Geography,209,935,297,2024-02-06,2025-06-28,Y,1,1,O
310,1787,2024,Williams,Valentina,Geography,209,322,297,2024-02-06,2025-06-28,Y,1,1,O
209,1787,2023,Yoon,Sakura,Geography,209,546,976,2023-09-23,2024-08-22,Y,1,1,O
24,1787,2023,Liu,Dieter,Geography,209,935,976,2023-09-23,2024-08-22,Y,1,1,O
310,1787,2023,Williams,Valentina,Geography,209,322,976,2023-09-23,2024-08-22,Y,1,1,O
129,1787,2025,Lewis,Ursula,Geography,209,37,290,2025-02-26,2024-05-30,Y,1,1,O
129,1787,2025,Lewis,Ursula,Geography,209,37,131,2025-07-14,2025-01-25,Y,1,1,O
24,1787,2025,Liu,Dieter,Geography,209,935,131,2025-07-14,2025-01-25,Y,1,1,O
310,1787,2025,Williams,Valentina,Geography,209,322,131,2025-07-14,2025-01-25,Y,1,1,O
460,1787,2023,Jackson,Kofi,Geography,209,912,214,2023-12-10,2023-03-26,Y,1,1,O
209,1787,2025,Yoon,Sakura,Geography,209,546,900,2025-01-23,2023-11-08,Y,1,1,O
193,1787,2023,Sanchez,Wang,Geography,209,748,416,2023-07-26,2024-03-04,Y,1,1,O
209,1787,2025,Yoon,Sakura,Geography,209,546,860,2025-04-19,2024-08-30,N,0,0,A
180,1749,2025,Sokolov,Susan,International Business,197,267,716,2025-01-01,2025-02-20,Y,1,1,P
198,1749,2024,Johnson,Arjun,International Business,197,640,1093,2024-07-25,2025-01-04,N,0,0,A
269,1749,2024,Ramirez,Chiedza,International Business,197,664,1093,2024-07-25,2025-01-04,N,0,0,A
265,1749,2024,Esposito,Yaw,International Business,197,231,1093,2024-07-25,2025-01-04,Y,1,1,L
375,1749,2025,Becker,Tariq,International Business,197,860,582,2025-06-15,2025-01-19,N,0,0,A
161,1749,2024,Robert,Tatiana,International Business,954,515,745,2024-10-14,2024-05-03,Y,1,1,P
236,1749,2024,Thomas,Betty,International Business,954,212,745,2024-10-14,2024-05-03,N,0,0,A
413,1749,2024,Ruiz,Ursula,International Business,954,727,745,2024-10-14,2024-05-03,Y,1,1,P
297,1749,2024,Verma,Jessica,International Business,954,698,745,2024-10-14,2024-05-03,N,0,0,A
498,1749,2024,Petrov,Michelle,International Business,954,185,745,2024-10-14,2024-05-03,Y,1,1,P
327,1749,2024,Ben-Khalil,Kenneth,International Business,954,737,745,2024-10-14,2024-05-03,Y,1,1,P
463,1749,2024,Sidorov,Christopher,International Business,954,732,745,2024-10-14,2024-05-03,N,0,0,A
176,1749,2024,Clark,Kwaku,International Business,954,71,745,2024-10-14,2024-05-03,Y,1,1,P
317,1749,2024,Lebedev,Takeshi,International Business,954,954,223,2024-01-10,2024-12-22,N,0,0,A
198,1749,2024,Johnson,Arjun,International Business,954,640,223,2024-01-10,2024-12-22,N,0,0,A
14,1749,2024,Yang,Luis,International Business,954,931,223,2024-01-10,2024-12-22,Y,1,1,P
199,1749,2024,Garcia,Kwaku,International Business,954,432,223,2024-01-10,2024-12-22,N,0,0,A
176,1749,2024,Clark,Kwaku,International Business,954,71,223,2024-01-10,2024-12-22,Y,1,1,P
474,1749,2025,Müller,Michael,International Business,213,137,456,2025-02-14,2023-03-06,Y,1,1,P
232,1749,2025,Johnson,Wei,International Business,213,504,456,2025-02-14,2023-03-06,Y,1,1,P
462,1749,2025,Agarwal,Mohamed,International Business,213,182,456,2025-02-14,2023-03-06,Y,1,1,P
198,1867,2025,Johnson,Arjun,Project Management,67,640,763,2025-07-01,2024-01-06,Y,1,1,P
474,1867,2023,Müller,Michael,Project Management,67,137,768,2023-07-16,2025-01-18,Y,1,1,P
161,1867,2023,Robert,Tatiana,Project Management,67,515,768,2023-07-16,2025-01-18,Y,1,1,P
18,1867,2023,Durand,Charles,Project Management,67,376,768,2023-07-16,2025-01-18,Y,1,1,P
413,1867,2023,Ruiz,Ursula,Project Management,67,727,768,2023-07-16,2025-01-18,Y,1,1,P
28,1867,2023,Ben-Khalil,Kojo,Project Management,67,974,768,2023-07-16,2025-01-18,N,0,0,A
232,1867,2023,Johnson,Wei,Project Management,67,504,768,2023-07-16,2025-01-18,Y,1,1,P
459,1867,2023,Al-Mahmoud,Lisa,Project Management,67,213,768,2023-07-16,2025-01-18,Y,1,1,P
165,1867,2023,Ben-Said,Marco,Project Management,67,465,768,2023-07-16,2025-01-18,Y,1,1,P
375,1867,2023,Becker,Tariq,Project Management,67,860,768,2023-07-16,2025-01-18,Y,1,1,P
188,1867,2023,Nair,Rosa,Project Management,67,580,522,2023-12-06,2024-12-10,Y,1,1,P
180,1867,2023,Sokolov,Susan,Project Management,67,267,522,2023-12-06,2024-12-10,N,0,0,A
407,1867,2023,Kumar,Thomas,Project Management,67,15,522,2023-12-06,2024-12-10,N,0,0,A
407,1867,2025,Kumar,Thomas,Project Management,67,15,747,2025-02-09,2024-03-30,Y,1,1,P
198,1867,2023,Johnson,Arjun,Project Management,67,640,579,2023-07-15,2024-05-10,Y,1,1,P
180,1867,2024,Sokolov,Susan,Project Management,67,267,954,2024-08-11,2024-04-16,N,0,0,A
109,1867,2024,Durand,Pierre,Project Management,67,426,954,2024-08-11,2024-04-16,Y,1,1,P
375,1867,2024,Becker,Tariq,Project Management,67,860,954,2024-08-11,2024-04-16,Y,1,1,P
161,1867,2023,Robert,Tatiana,Project Management,67,515,771,2023-07-27,2024-09-04,Y,1,1,P
18,1867,2023,Durand,Charles,Project Management,67,376,771,2023-07-27,2024-09-04,Y,1,1,P
413,1867,2023,Ruiz,Ursula,Project Management,67,727,771,2023-07-27,2024-09-04,Y,1,1,P
28,1867,2023,Ben-Khalil,Kojo,Project Management,67,974,771,2023-07-27,2024-09-04,N,0,0,A
7,1867,2023,Becker,Chen,Project Management,67,522,771,2023-07-27,2024-09-04,N,0,0,A
232,1867,2023,Johnson,Wei,Project Management,67,504,771,2023-07-27,2024-09-04,Y,1,1,P
459,1867,2023,Al-Mahmoud,Lisa,Project Management,67,213,771,2023-07-27,2024-09-04,Y,1,1,P
165,1867,2023,Ben-Said,Marco,Project Management,67,465,771,2023-07-27,2024-09-04,N,0,0,A
462,1867,2023,Agarwal,Mohamed,Project Management,67,182,771,2023-07-27,2024-09-04,Y,1,1,P
498,1867,2023,Petrov,Michelle,Project Management,67,185,771,2023-07-27,2024-09-04,Y,1,1,P
161,1867,2024,Robert,Tatiana,Project Management,67,515,235,2024-08-26,2025-04-23,Y,1,1,P
18,1867,2024,Durand,Charles,Project Management,67,376,235,2024-08-26,2025-04-23,Y,1,1,P
236,1867,2024,Thomas,Betty,Project Management,67,212,235,2024-08-26,2025-04-23,Y,1,1,P
413,1867,2024,Ruiz,Ursula,Project Management,67,727,235,2024-08-26,2025-04-23,Y,1,1,P
28,1867,2024,Ben-Khalil,Kojo,Project Management,67,974,235,2024-08-26,2025-04-23,N,0,0,A
459,1867,2024,Al-Mahmoud,Lisa,Project Management,67,213,235,2024-08-26,2025-04-23,Y,1,1,P
7,1867,2024,Becker,Chen,Project Management,67,522,818,2024-10-18,2024-08-10,Y,1,1,L
232,1867,2024,Johnson,Wei,Project Management,67,504,818,2024-10-18,2024-08-10,Y,1,1,P
7,1867,2023,Becker,Chen,Project Management,515,522,1043,2023-11-29,2024-07-21,Y,1,1,P
232,1867,2023,Johnson,Wei,Project Management,515,504,1043,2023-11-29,2024-07-21,N,0,0,A
199,1867,2023,Garcia,Kwaku,Project Management,515,432,1043,2023-11-29,2024-07-21,Y,1,1,P
474,1867,2023,Müller,Michael,Project Management,515,137,557,2023-07-01,2023-07-22,N,0,0,A
161,1867,2023,Robert,Tatiana,Project Management,515,515,557,2023-07-01,2023-07-22,Y,1,1,P
